date,region,resident,nonresident,total
2020-08-13,Statewide,75,5,80
2020-08-14,Statewide,110,0,110
2020-08-15,Statewide,53,1,54
2020-08-16,Statewide,40,0,40
2020-08-17,Statewide,66,1,67
2020-08-18,Statewide,74,5,79
2020-08-19,Statewide,97,1,98
2020-08-20,Statewide,80,3,83
2020-08-21,Statewide,90,0,90
2020-08-22,Statewide,50,1,51
2020-08-23,Statewide,49,2,51
2020-08-24,Statewide,50,4,54
2020-08-25,Statewide,71,5,76
2020-08-26,Statewide,96,1,97
2020-08-27,Statewide,73,5,78
2020-08-28,Statewide,73,5,78
2020-08-29,Statewide,37,0,37
2020-08-30,Statewide,30,1,31
2020-08-31,Statewide,85,3,88
2020-09-01,Statewide,134,4,138
2020-09-02,Statewide,86,7,93
2020-09-03,Statewide,86,4,90
2020-09-04,Statewide,60,1,61
2020-09-05,Statewide,35,0,35
2020-09-06,Statewide,33,1,34
2020-09-07,Statewide,48,3,51
2020-09-08,Statewide,92,3,95
2020-09-09,Statewide,107,1,108
2020-09-10,Statewide,127,3,130
2020-09-11,Statewide,69,2,71
2020-09-12,Statewide,49,2,51
2020-09-13,Statewide,30,1,31
2020-09-14,Statewide,99,3,102
2020-09-15,Statewide,82,0,82
2020-09-16,Statewide,109,1,110
2020-09-17,Statewide,103,4,107
2020-09-18,Statewide,115,2,117
2020-09-19,Statewide,57,2,59
2020-09-20,Statewide,79,0,79
2020-09-21,Statewide,145,3,148
2020-09-22,Statewide,128,8,136
2020-09-23,Statewide,125,6,131
2020-09-24,Statewide,129,2,131
2020-09-25,Statewide,185,12,197
2020-09-26,Statewide,84,3,87
2020-09-27,Statewide,88,3,91
2020-09-28,Statewide,196,1,197
2020-09-29,Statewide,191,3,194
2020-09-30,Statewide,176,3,179
2020-10-01,Statewide,186,5,191
2020-10-02,Statewide,196,6,202
2020-10-03,Statewide,79,2,81
2020-10-04,Statewide,98,3,101
2020-10-05,Statewide,220,3,223
2020-10-06,Statewide,258,5,263
2020-10-07,Statewide,192,9,201
2020-10-08,Statewide,216,7,223
2020-10-09,Statewide,218,2,220
2020-10-10,Statewide,138,3,141
2020-10-11,Statewide,101,3,104
2020-10-12,Statewide,255,2,257
2020-10-13,Statewide,329,4,333
2020-10-14,Statewide,351,3,354
2020-10-15,Statewide,356,6,362
2020-10-16,Statewide,337,2,339
2020-10-17,Statewide,198,3,201
2020-10-18,Statewide,126,0,126
2020-10-19,Statewide,398,3,401
2020-10-20,Statewide,354,4,358
2020-10-21,Statewide,351,3,354
2020-10-22,Statewide,379,3,382
2020-10-23,Statewide,408,4,412
2020-10-24,Statewide,233,8,241
2020-10-25,Statewide,222,1,223
2020-10-26,Statewide,605,5,610
2020-10-27,Statewide,493,4,497
2020-10-28,Statewide,646,6,652
2020-10-29,Statewide,494,5,499
2020-10-30,Statewide,517,7,524
2020-10-31,Statewide,256,3,259
2020-11-01,Statewide,234,5,239
2020-11-02,Statewide,728,4,732
2020-11-03,Statewide,555,6,561
2020-11-04,Statewide,583,4,587
2020-11-05,Statewide,595,4,599
2020-11-06,Statewide,713,6,719
2020-11-07,Statewide,579,8,587
2020-11-08,Statewide,281,6,287
2020-11-09,Statewide,983,11,994
2020-11-10,Statewide,618,7,625
2020-11-11,Statewide,559,5,564
2020-11-12,Statewide,842,8,850
2020-11-13,Statewide,828,7,835
2020-11-14,Statewide,376,3,379
2020-11-15,Statewide,469,3,472
2020-11-16,Statewide,1354,10,1364
2020-11-17,Statewide,781,6,787
2020-11-18,Statewide,744,9,753
2020-11-19,Statewide,660,7,667
2020-11-20,Statewide,627,4,631
2020-11-21,Statewide,365,8,373
2020-11-22,Statewide,281,16,297
2020-11-23,Statewide,867,12,879
2020-11-24,Statewide,599,12,611
2020-11-25,Statewide,846,7,853
2020-11-26,Statewide,113,1,114
2020-11-27,Statewide,439,10,449
2020-11-28,Statewide,415,7,422
2020-11-29,Statewide,304,3,307
2020-11-30,Statewide,709,5,714
2020-12-01,Statewide,713,10,723
2020-12-02,Statewide,615,12,627
2020-12-03,Statewide,522,8,530
2020-12-04,Statewide,539,31,570
2020-12-05,Statewide,350,3,353
2020-12-06,Statewide,239,10,249
2020-12-07,Statewide,557,11,568
2020-12-08,Statewide,556,6,562
2020-12-09,Statewide,525,11,536
2020-12-10,Statewide,447,9,456
2020-12-11,Statewide,504,3,507
2020-12-12,Statewide,275,12,287
2020-12-13,Statewide,174,2,176
2020-12-14,Statewide,478,7,485
2020-12-15,Statewide,391,3,394
2020-12-16,Statewide,365,9,374
2020-12-17,Statewide,342,5,347
2020-12-18,Statewide,392,4,396
2020-12-19,Statewide,197,0,197
2020-12-20,Statewide,119,6,125
2020-12-21,Statewide,344,13,357
2020-12-22,Statewide,300,7,307
2020-12-23,Statewide,267,8,275
2020-12-24,Statewide,93,5,98
2020-12-25,Statewide,58,1,59
2020-12-26,Statewide,215,5,220
2020-12-27,Statewide,195,4,199
2020-12-28,Statewide,447,15,462
2020-12-29,Statewide,334,12,346
2020-12-30,Statewide,354,6,360
2020-12-31,Statewide,245,9,254
2021-01-01,Statewide,108,4,112
2021-01-02,Statewide,237,7,244
2021-01-03,Statewide,184,4,188
2021-01-04,Statewide,446,12,458
2021-01-05,Statewide,451,5,456
2021-01-06,Statewide,299,5,304
2021-01-07,Statewide,293,11,304
2021-01-08,Statewide,291,5,296
2021-01-09,Statewide,136,1,137
2021-01-10,Statewide,163,5,168
2021-01-11,Statewide,297,8,305
2021-01-12,Statewide,246,5,251
2021-01-13,Statewide,279,10,289
2021-01-14,Statewide,248,6,254
2021-01-15,Statewide,215,8,223
2021-01-16,Statewide,117,8,125
2021-01-17,Statewide,109,11,120
2021-01-18,Statewide,132,19,151
2021-01-19,Statewide,242,7,249
2021-01-20,Statewide,187,12,199
2021-01-21,Statewide,164,4,168
2021-01-22,Statewide,204,4,208
2021-01-23,Statewide,84,9,93
2021-01-24,Statewide,68,49,117
2021-01-25,Statewide,205,47,252
2021-01-26,Statewide,170,58,228
2021-01-27,Statewide,144,72,216
2021-01-28,Statewide,146,23,169
2021-01-29,Statewide,143,26,169
2021-01-30,Statewide,96,16,112
2021-01-31,Statewide,58,13,71
2021-02-01,Statewide,182,19,201
2021-02-02,Statewide,169,8,177
2021-02-03,Statewide,143,24,167
2021-02-04,Statewide,130,8,138
2021-02-05,Statewide,124,14,138
2021-02-06,Statewide,78,2,80
2021-02-07,Statewide,78,6,84
2021-02-08,Statewide,178,11,189
2021-02-09,Statewide,135,5,140
2021-02-10,Statewide,135,18,153
2021-02-11,Statewide,113,33,146
2021-02-12,Statewide,134,15,149
2021-02-13,Statewide,80,13,93
2021-02-14,Statewide,54,22,76
2021-02-15,Statewide,139,2,141
2021-02-16,Statewide,132,4,136
2021-02-17,Statewide,149,13,162
2021-02-18,Statewide,107,4,111
2021-02-19,Statewide,116,13,129
2021-02-20,Statewide,60,11,71
2021-02-21,Statewide,40,3,43
2021-02-22,Statewide,159,3,162
2021-02-23,Statewide,99,4,103
2021-02-24,Statewide,12,0,12
2020-05-08,Anchorage,0,1,1
2020-05-08,Gulf Coast,0,0,0
2020-05-08,Interior,0,0,0
2020-05-08,MatSu,0,0,0
2020-05-08,Northern,0,0,0
2020-05-08,Southeast,0,0,0
2020-05-08,Southwest,0,0,0
2020-05-08,Unknown,0,0,0
2020-05-08,Statewide,0,1,1
